u,v,key,edge_id,from,to,length
1686106753,1686106755,0,156354918,1686106755,1686106753,99.759
1686106753,1693251165,0,157091262,1693251165,1686106753,101.884
1686106755,1693251169,0,157091255,1686106755,1693251169,104.146
1686106757,1693251159,0,901039490,1686106757,1693251159,101.42399999999999
1686106759,2480665402,0,240325618,1686106759,2480665402,30.751999999999995
1686106759,1953113888,0,905415862,1953113888,1686106759,30.306
1686106760,1693251415,0,157091266,1686106760,1693251415,110.441
1686106760,1972831655,0,156354918,1972831655,1686106760,102.167
1686118621,2480665780,0,156356173,1686118621,2480665780,106.129
1686118621,2480665749,0,156356173,2480665749,1686118621,19.887
1686118621,2480665764,0,240325410,2480665764,1686118621,26.567999999999998
1686118622,1693453165,0,157115483,1686118622,1693453165,111.04
1686118622,1686118628,0,708839646,1686118622,1686118628,90.844
1686118622,1686118623,0,708839646,1686118623,1686118622,102.658
1686118622,1693251424,0,157115483,1693251424,1686118622,109.811
1686118623,2480665808,0,240325573,2480665808,1686118623,32.981
1686118623,1693453153,0,240325573,1693453153,1686118623,106.452
1686118623,1686118626,0,708839646,1686118626,1686118623,95.41
1686118626,2480665785,0,240325581,2480665785,1686118626,44.442
1686118626,1693453168,0,240325581,1693453168,1686118626,107.429
1686118626,2480665780,0,708839646,2480665780,1686118626,82.328
1686118627,1695174963,0,"[901117272, 183203762]",1686118627,1695174963,113.41499999999999
1686118627,1693482893,0,900738642,1693482893,1686118627,20.008000000000003
1686118627,1686118628,0,708839646,1686118628,1686118627,98.529
1686118628,1693251433,0,157091258,1686118628,1693251433,79.199
1686118628,1693251443,0,157091258,1693251443,1686118628,115.467
1686128566,2480665744,0,156352871,1686128566,2480665744,150.698
1686128566,1941746931,0,240325047,1941746931,1686128566,89.54400000000001
1686128566,8367334440,0,900748788,8367334440,1686128566,13.013
1687468842,2478285326,0,240201002,2478285326,1687468842,120.701
1687468842,2479551889,0,240201415,1687468842,2479551889,33.472
1687468842,2479551914,0,240201589,2479551914,1687468842,28.772
1687468887,2480664905,0,240325085,1687468887,2480664905,85.562
1687468887,2480664913,0,745178119,1687468887,2480664913,84.155
1687468887,1693251066,0,708839651,1693251066,1687468887,221.915
1687468887,2479552393,0,901145801,2479552393,1687468887,72.617
1687468896,1698321191,0,157589587,1687468896,1698321191,78.274
1687468896,1687468911,0,"[156503727, 905415861, 905388087]",1687468911,1687468896,145.942
1687468896,1998876666,0,189242876,1998876666,1687468896,66.37
1687468911,1687468920,0,156503725,1687468911,1687468920,47.558
1687468911,1687468918,0,156503724,1687468918,1687468911,48.698
1687468916,2480664955,0,708839638,2480664955,1687468916,104.249
1687468916,1687468926,0,708839638,1687468926,1687468916,101.221
1687468916,1953113796,0,850294783,1953113796,1687468916,108.524
1687468918,1687468920,0,240325470,1687468918,1687468920,34.915
1687468918,2480665107,0,156503724,2480665107,1687468918,118.001
1687468920,1687468926,0,156503725,1687468920,1687468926,107.876
1687468926,1687468941,0,156503725,1687468926,1687468941,107.67800000000001
1687468926,1687468939,0,708839638,1687468939,1687468926,102.151
1687468939,2480665107,0,156503724,1687468939,2480665107,31.434
1687468939,1687468951,0,156503724,1687468951,1687468939,104.366
1687468939,8408243870,0,240325617,8408243870,1687468939,26.343
1687468941,2480665273,0,156503725,1687468941,2480665273,104.872
1687468941,1953113796,0,156347135,1953113796,1687468941,102.93900000000001
1687468941,1687468951,0,905415863,1687468941,1687468951,99.795
1687468951,1953113931,0,905415864,1953113931,1687468951,103.276
1687468951,1687468960,0,156503724,1687468960,1687468951,104.581
1687468960,2480665273,0,240325036,1687468960,2480665273,98.529
1687468970,2480665359,0,156503723,1687468970,2480665359,98.368
1687468970,1687468989,0,901149997,1687468970,1687468989,102.013
1687468970,1687468983,0,156503723,1687468983,1687468970,101.352
1687468970,1698321237,0,901149997,1698321237,1687468970,100.789
1687468975,1687468989,0,156503725,1687468975,1687468989,98.245
1687468975,2480665359,0,240325580,1687468975,2480665359,103.265
1687468975,1687468982,0,240325580,1687468982,1687468975,103.318
1687468975,1972831638,0,156503725,1972831638,1687468975,101.838
1687468982,1972831639,0,156503724,1687468982,1972831639,99.736
1687468982,1687468998,0,156503724,1687468998,1687468982,98.971
1687468983,2480665399,0,"[240201000, 157091262]",1687468983,2480665399,155.939
1687468983,1687468993,0,156503723,1687468993,1687468983,100.078
1687468983,1687468995,0,157091262,1687468995,1687468983,103.189
1687468989,1687468995,0,156503725,1687468989,1687468995,100.561
1687468989,1687468998,0,156352871,1687468989,1687468998,104.41799999999999
1687468993,1687469002,0,157091255,1687468993,1687469002,103.655
1687468993,1687469000,0,156503723,1687469000,1687468993,36.777
1687468995,1687469002,0,156503725,1687468995,1687469002,100.498
1687468995,1687469004,0,157091262,1687469004,1687468995,104.144
1687468998,5469539307,0,156352871,1687468998,5469539307,19.543
1687468998,1687469004,0,156503724,1687469004,1687468998,99.896
1687469000,1693251086,0,156503723,1693251086,1687469000,92.458
1687469000,2480665434,0,901123018,2480665434,1687469000,151.39700000000002
1687469002,1687469020,0,156503725,1687469002,1687469020,102.452
1687469002,1687469019,0,157091255,1687469002,1687469019,103.86
1687469004,1687469019,0,156503724,1687469019,1687469004,100.863
1687469019,1693251157,0,156503724,1693251157,1687469019,102.138
1687469020,1687469026,0,156503725,1687469020,1687469026,113.577
1687469020,1693251086,0,157091268,1687469020,1693251086,109.426
1687469020,1693251157,0,157091268,1693251157,1687469020,102.968
1687469022,1693251159,0,915695472,1687469022,1693251159,99.574
1687469022,1972831648,0,708839651,1972831648,1687469022,96.659
1687469024,8370849342,0,901113880,1687469024,8370849342,103.082
1687469024,1956740700,0,901113880,1956740700,1687469024,54.658
1687469024,1956740704,0,157091267,1956740704,1687469024,50.493
1687469026,1687469030,0,157091263,1687469026,1687469030,58.991
1687469026,1698321239,0,157589585,1698321239,1687469026,116.977
1687469030,1693251157,0,156503724,1687469030,1693251157,100.476
1687469030,1687469038,0,156503724,1687469038,1687469030,101.102
1687469038,1956740666,0,157091267,1687469038,1956740666,48.417
1687469038,1956740698,0,156503724,1956740698,1687469038,53.417
1687469046,1956740698,0,156503724,1687469046,1956740698,50.598
1687469046,1691936189,0,156503724,1691936189,1687469046,31.602
1687469046,2480665612,0,157091266,2480665612,1687469046,37.675
1691936044,2479553456,0,31589914,1691936044,2479553456,11.498999999999999
1691936044,1691936067,0,967687720,1691936044,1691936067,66.446
1691936044,2479553468,0,31589914,2479553468,1691936044,24.935000000000002
1691936067,2480665416,0,240325095,2480665416,1691936067,81.363
1691936067,1691936072,0,967687720,1691936067,1691936072,139.582
1691936072,2480665477,0,902523890,2480665477,1691936072,28.232
1691936072,1691936078,0,156955560,1691936078,1691936072,71.313
1691936078,1691936087,0,156955560,1691936087,1691936078,70.184
1691936078,2480665508,0,240325240,2480665508,1691936078,118.389
1691936087,2480665542,0,156955560,2480665542,1691936087,72.582
1691936087,2480665522,0,240325542,2480665522,1691936087,83.814
1691936087,7293741867,0,240325542,7293741867,1691936087,82.903
1691936092,1691936196,0,156978995,1691936196,1691936092,150.734
1691936092,1691936098,0,156955551,1691936092,1691936098,65.20400000000001
1691936092,1691936094,0,156955551,1691936094,1691936092,65.268
1691936092,7293741867,0,896882107,7293741867,1691936092,89.423
1691936094,2480665603,0,240325086,2480665603,1691936094,68.494
1691936094,1691936101,0,156955551,1691936101,1691936094,96.336
1691936098,1691936103,0,156955551,1691936098,1691936103,65.026
1691936098,1691936194,0,183203763,1691936194,1691936098,136.081
1691936101,2480665607,0,240201021,2480665607,1691936101,67.275
1691936101,2479554935,0,240201021,2479554935,1691936101,29.255
1691936101,1691936106,0,896878567,1691936106,1691936101,35.297
1691936103,1691936108,0,156955551,1691936103,1691936108,80.135
1691936103,1972831650,0,156955560,1972831650,1691936103,115.743
1691936103,2480665542,0,156955560,2480665542,1691936103,62.509
1691936108,2480665594,0,156955551,1691936108,2480665594,59.855
1691936108,1691936183,0,185095968,1691936108,1691936183,91.748
1691936108,2480665552,0,185095968,2480665552,1691936108,67.88
1691936119,1691936121,0,156955551,1691936119,1691936121,55.861
1691936119,1956740702,0,"[901113880, 967687721]",1691936119,1956740702,106.503
1691936119,2480665594,0,156955551,2480665594,1691936119,66.931
1691936121,1691936151,0,156955551,1691936121,1691936151,66.743
1691936121,1956740697,0,185095515,1956740697,1691936121,59.668
1691936121,1691936165,0,185095515,1691936165,1691936121,42.444
1691936151,2480665612,0,240325218,2480665612,1691936151,29.924
1691936151,1691936189,0,156955551,1691936151,1691936189,41.403000000000006
1691936165,1691936183,0,156980383,1691936165,1691936183,158.522
1691936165,1692160215,0,899891707,1692160215,1691936165,97.507
1691936183,1972831650,0,156980383,1691936183,1972831650,59.698
1691936189,1692160215,0,156503724,1692160215,1691936189,70.165
1691936194,1691936196,0,156980383,1691936194,1691936196,61.288
1691936194,1935697453,0,183203763,1935697453,1691936194,159.83
1691936194,1972831650,0,156980383,1972831650,1691936194,64.18
1691936196,1692145733,0,156978995,1692145733,1691936196,116.19
1691936196,1691936206,0,156980383,1691936196,1691936206,64.461
1691936206,1691936208,0,156980383,1691936206,1691936208,93.423
1691936206,2480665677,0,240325086,2480665677,1691936206,118.226
1691936206,2480665603,0,240325086,2480665603,1691936206,74.533
1691936208,2479555080,0,156980383,1691936208,2479555080,41.908
1691936208,1692145735,0,240201021,1692145735,1691936208,118.811
1691936208,2480665607,0,240201021,2480665607,1691936208,65.256
1691936221,1972831650,0,156955560,1972831650,1691936221,151.228
1691936221,1691936245,0,156955560,1691936245,1691936221,82.349
1691936221,1935697453,0,183203760,1935697453,1691936221,41.78
1691936245,1935697459,0,156978994,1935697459,1691936245,24.759
1691936245,8366494741,0,156955563,8366494741,1691936245,234.952
1691936258,1931153271,0,918519415,1691936258,1931153271,139.634
1691936258,1692145748,0,156978991,1691936258,1692145748,133.136
1691936258,1693251431,0,157091261,1693251431,1691936258,84.796
1691936262,1932683128,0,156955563,1932683128,1691936262,11.866
1691936262,2480665805,0,182913110,1691936262,2480665805,188.962
1691936262,2480665942,0,157540947,2480665942,1691936262,270.58599999999996
1691936283,1691936285,0,915695474,1691936285,1691936283,98.809
1691936283,1931153271,0,918519415,1931153271,1691936283,77.841
1691936285,1931153353,0,182759636,1691936285,1931153353,72.988
1691936285,2480665979,0,240325292,2480665979,1691936285,106.038
1691936285,1691936288,0,899883458,1691936285,1691936288,83.405
1691936288,1692145753,0,156978991,1691936288,1692145753,37.027
1691936288,1692145748,0,156978991,1692145748,1691936288,153.262
1692145733,2480665677,0,156978993,2480665677,1692145733,63.698
1692145733,1692145737,0,896882106,1692145733,1692145737,18.141
1692145735,2480665677,0,156978993,2480665677,1692145735,93.525
1692145735,1692145740,0,240201021,1692145740,1692145735,73.209
1692145737,2480665727,0,156978997,2480665727,1692145737,71.109
1692145737,1692145742,0,896882108,1692145742,1692145737,144.21
1692145740,2480665727,0,156978997,2480665727,1692145740,100.504
1692145740,2479555646,0,240201021,2479555646,1692145740,46.7
1692145742,2480665789,0,156978994,2480665789,1692145742,109.869
1692145742,1935697459,0,156978994,1935697459,1692145742,61.983
1692145743,2480665789,0,156978994,2480665789,1692145743,64.095
1692145743,2479555927,0,240201021,2479555927,1692145743,284.883
1692145743,8337614705,0,240201021,8337614705,1692145743,66.032
1692145743,2479555937,0,"[156978994, 240202007]",2479555937,1692145743,339.30299999999994
1692145748,1941746973,0,947125916,1692145748,1941746973,41.622
1692145748,1931153353,0,182759636,1931153353,1692145748,50.385999999999996
1692145753,2480665998,0,156978991,1692145753,2480665998,21.537
1692145753,1693468463,0,157404316,1693468463,1692145753,102.877
1692145756,1931153324,0,156978991,1692145756,1931153324,67.575
1692145756,1693468471,0,157404322,1692145756,1693468471,101.489
1692145756,2480666045,0,156978991,2480666045,1692145756,22.738
1692145757,1692145758,0,156978996,1692145757,1692145758,74.322
1692145757,2480666012,0,182759632,2480666012,1692145757,98.983
1692145757,1931153324,0,182759632,1931153324,1692145757,99.438
1692145757,1931153360,0,905286492,1692145757,1931153360,69.642
1692145758,1692145760,0,156978996,1692145758,1692145760,74.412
1692145758,1931153356,0,182759635,1931153356,1692145758,67.268
1692145758,1931153269,0,182759635,1931153269,1692145758,153.033
1692145760,2480666105,0,905286495,2480666105,1692145760,43.207
1692145760,1695051290,0,905337618,1695051290,1692145760,112.44
1692145760,1695051326,0,905286494,1695051326,1692145760,76.862
1692145761,1931153269,0,156978991,1692145761,1931153269,49.263
1692145761,1693468473,0,157404323,1693468473,1692145761,102.158
1692145761,1931153324,0,156978991,1931153324,1692145761,41.344
1692145765,1695051335,0,157429817,1695051335,1692145765,94.785
1692145765,1697762170,0,240325046,1692145765,1697762170,63.055
1692145765,1696523931,0,157429817,1696523931,1692145765,207.867
1692145765,1696523829,0,240325046,1696523829,1692145765,62.839
1692145767,1697762178,0,157540957,1697762178,1692145767,225.131
1692145767,1696972660,0,240325046,1692145767,1696972660,11.064
1692145767,8407022282,0,240325046,8407022282,1692145767,9.85
1692160217,1932683127,0,182913113,1692160217,1932683127,101.437
1692160217,1932683141,0,899896133,1932683141,1692160217,8.968
1692160219,1693251428,0,183767871,1692160219,1693251428,105.422
1692160219,1693251431,0,899896134,1692160219,1693251431,102.18
1692160219,1941746973,0,900738368,1941746973,1692160219,157.621
1693251066,2478285494,0,240325383,2478285494,1693251066,82.687
1693251066,2480665126,0,708839651,2480665126,1693251066,97.929
1693251072,1972831641,0,708839651,1693251072,1972831641,74.436
1693251072,1972831643,0,708839651,1972831643,1693251072,106.293
1693251072,2480665468,0,619761660,2480665468,1693251072,100.563
1693251086,2480665496,0,901113879,2480665496,1693251086,47.7
1693251163,1972831649,0,156060220,1693251163,1972831649,17.339
1693251165,1693251169,0,157091261,1693251165,1693251169,99.849
1693251165,1693251172,0,915695473,1693251172,1693251165,105.355
1693251169,1693251186,0,157091255,1693251169,1693251186,101.315
1693251169,1693251183,0,157091261,1693251169,1693251183,100.917
1693251172,1693251186,0,183767871,1693251186,1693251172,99.142
1693251183,1693251268,0,157091261,1693251183,1693251268,102.027
1693251183,1693251263,0,157091268,1693251263,1693251183,100.641
1693251186,1693251263,0,183767871,1693251263,1693251186,103.33
1693251263,1693251352,0,183767871,1693251352,1693251263,102.546
1693251268,1693251341,0,157091261,1693251268,1693251341,102.384
1693251268,1693251352,0,915695470,1693251268,1693251352,105.139
1693251283,1941746912,0,183767875,1941746912,1693251283,70.783
1693251283,1693251411,0,157091259,1693251283,1693251411,157.464
1693251283,8370317676,0,157091259,8370317676,1693251283,145.072
1693251341,1693251415,0,157091261,1693251341,1693251415,102.683
1693251341,1693251418,0,157091267,1693251418,1693251341,105.569
1693251352,1693251411,0,899891706,1693251352,1693251411,65.434
1693251352,1693251418,0,183767871,1693251418,1693251352,99.807
1693251411,1693251425,0,157091259,1693251411,1693251425,103.23
1693251411,1693251424,0,899891706,1693251411,1693251424,85.772
1693251415,1693251428,0,157091266,1693251415,1693251428,100.192
1693251415,1693251431,0,157091261,1693251415,1693251431,100.214
1693251418,1693251425,0,157091267,1693251425,1693251418,63.788
1693251418,1693251428,0,183767871,1693251428,1693251418,100.879
1693251424,1941746912,0,183767874,1693251424,1941746912,139.501
1693251424,1693251433,0,183767874,1693251433,1693251424,96.215
1693251425,1693251436,0,157091259,1693251425,1693251436,86.891
1693251425,1935697428,0,744793742,1935697428,1693251425,35.403999999999996
1693251431,1972831655,0,915695471,1693251431,1972831655,108.269
1693251433,1935697428,0,744793742,1693251433,1935697428,71.83699999999999
1693251433,1935697455,0,183767874,1935697455,1693251433,61.102
1693251436,8366246871,0,900638370,1693251436,8366246871,35.262
1693251436,8366246870,0,905286489,8366246870,1693251436,19.064
1693251441,1693476670,0,183203761,1693476670,1693251441,126.143
1693251441,2480665868,0,183203761,2480665868,1693251441,35.747
1693251441,8366246871,0,900638371,8366246871,1693251441,116.275
1693251443,1693453165,0,157110609,1693453165,1693251443,94.769
1693251443,1693453161,0,157110609,1693453161,1693251443,91.828
1693251443,1693251447,0,157091258,1693251447,1693251443,74.607
1693251447,1693456224,0,157110845,1693251447,1693456224,101.511
1693251447,1693456219,0,157110845,1693456219,1693251447,19.585
1693453153,1693453168,0,157110609,1693453168,1693453153,92.827
1693453153,1693453165,0,157110609,1693453165,1693453153,104.712
1693453153,1693456222,0,240325573,1693456222,1693453153,77.06
1693453156,1693453168,0,157110609,1693453168,1693453156,85.59
1693453156,1693456223,0,287717727,1693453156,1693456223,80.435
1693453156,1693453159,0,287717726,1693453159,1693453156,100.783
1693453156,2480665780,0,240325567,2480665780,1693453156,105.33
1693453159,2480665764,0,156356041,1693453159,2480665764,83.217
1693453159,1693456218,0,156356041,1693456218,1693453159,81.641
1693453161,1693456219,0,157309233,1693453161,1693456219,95.079
1693453161,1695174963,0,157309233,1695174963,1693453161,46.639
1693453165,1693456224,0,157115483,1693453165,1693456224,72.384
1693453168,1693456226,0,240325581,1693456226,1693453168,77.222
1693456218,1693456223,0,157110845,1693456223,1693456218,96.976
1693456218,1693460266,0,156356041,1693460266,1693456218,115.427
1693456219,1693495480,0,157309233,1693456219,1693495480,64.914
1693456219,1693491779,0,900677021,1693491779,1693456219,124.39
1693456222,1693460258,0,240325573,1693460258,1693456222,108.797
1693456222,1693456226,0,157110845,1693456222,1693456226,90.517
1693456222,1693456224,0,157110845,1693456224,1693456222,101.832
1693456223,1693460264,0,287717727,1693456223,1693460264,111.794
1693456223,1693456226,0,157110845,1693456226,1693456223,91.152
1693456224,1693497528,0,"[157115483, 745159511]",1693456224,1693497528,123.03999999999999
1693456226,1693460269,0,240325581,1693460269,1693456226,112.878
1693460258,1693460261,0,157111106,1693460258,1693460261,104.138
1693460258,1693460269,0,157111106,1693460269,1693460258,89.674
1693460258,2480665959,0,901117271,2480665959,1693460258,105.816
1693460261,1693501630,0,157309233,1693460261,1693501630,51.221
1693460261,1693497528,0,157309233,1693497528,1693460261,41.866
1693460264,1693460269,0,157111106,1693460264,1693460269,93.182
1693460264,1693464485,0,287717727,1693460264,1693464485,91.531
1693460264,1693460266,0,157111106,1693460266,1693460264,97.127
1693460266,1693464553,0,156356041,1693464553,1693460266,92.005
1693460269,1693464475,0,240325581,1693464475,1693460269,92.242
1693464475,1693464485,0,901044017,1693464475,1693464485,92.042
1693464475,2480665954,0,240325581,2480665954,1693464475,73.981
1693464475,1693464557,0,901044017,1693464557,1693464475,93.247
1693464480,1693509468,0,157404315,1693509468,1693464480,93.307
1693464480,1693464482,0,901044017,1693464480,1693464482,70.634
1693464480,1693464575,0,901044018,1693464575,1693464480,47.269
1693464482,1693509481,0,157404313,1693509481,1693464482,95.329
1693464482,1693501629,0,157404313,1693501629,1693464482,88.353
1693464482,1693464557,0,901044017,1693464482,1693464557,96.66
1693464485,1694612393,0,287717727,1693464485,1694612393,91.689
1693464485,1693464553,0,901044017,1693464485,1693464553,99.808
1693464489,2480666667,0,157115669,1693464489,2480666667,47.062
1693464489,1693464544,0,744788061,1693464489,1693464544,22.490000000000002
1693464489,2480666587,0,157115669,2480666587,1693464489,50.169
1693464515,1693464524,0,157111578,1693464515,1693464524,67.174
1693464515,1696984740,0,157481634,1696984740,1693464515,150.006
1693464515,1696984734,0,157481634,1696984734,1693464515,100.573
1693464515,1696984737,0,157111578,1696984737,1693464515,65.386
1693464517,1693464520,0,157111578,1693464517,1693464520,102.663
1693464517,1693509469,0,900677025,1693464517,1693509469,104.362
1693464517,1693464528,0,157111578,1693464528,1693464517,93.632
1693464517,1696251779,0,900677025,1696251779,1693464517,96.583
1693464520,1693464551,0,157111578,1693464520,1693464551,101.388
1693464520,1696251762,0,157404325,1693464520,1696251762,97.227
1693464520,1693509483,0,157404325,1693509483,1693464520,101.211
1693464524,1696984729,0,157111578,1693464524,1696984729,62.355
1693464524,1696984736,0,157481629,1696984736,1693464524,149.227
1693464528,1693509479,0,183332192,1693509479,1693464528,105.795
1693464528,1696251784,0,183332192,1696251784,1693464528,97.57
1693464528,1693464579,0,157111578,1693464579,1693464528,96.031
1693464544,1696984737,0,"[157111578, 744788061]",1693464544,1696984737,142.172
1693464544,2480666671,0,240325589,2480666671,1693464544,48.229
1693464546,1696251696,0,157111578,1693464546,1696251696,56.468
1693464546,1693509470,0,157404322,1693464546,1693509470,97.387
1693464546,1693464577,0,157111578,1693464577,1693464546,112.231
1693464546,1693501627,0,157404322,1693501627,1693464546,91.618
1693464551,1693464577,0,157111578,1693464551,1693464577,119.065
1693464551,1693509480,0,157404311,1693464551,1693509480,99.377
1693464551,1693501633,0,157404311,1693501633,1693464551,95.155
1693464553,1694612417,0,156356041,1694612417,1693464553,87.363
1693464557,1693509476,0,157309233,1693464557,1693509476,92.04
1693464557,2480665959,0,157309233,2480665959,1693464557,54.646
1693464575,1693501634,0,157404316,1693464575,1693501634,92.461
1693464575,1696251696,0,157111578,1696251696,1693464575,60.239
1693464577,1693501636,0,157404323,1693464577,1693501636,94.547
1693464577,1693509474,0,157404323,1693509474,1693464577,98.92
1693464579,1693509473,0,157429821,1693509473,1693464579,107.116
1693464579,1696251789,0,157429821,1696251789,1693464579,98.886
1693464579,1696984728,0,157111578,1696984728,1693464579,84.272
1693468455,1693468468,0,157111896,1693468455,1693468468,114.066
1693468455,1695051321,0,157404326,1695051321,1693468455,92.654
1693468455,1696523891,0,157404326,1696523891,1693468455,96.003
1693468455,1693468475,0,157111896,1693468475,1693468455,111.387
1693468463,1693468474,0,157111896,1693468463,1693468474,190.656
1693468463,1693468471,0,157111896,1693468471,1693468463,117.442
1693468463,1695051356,0,157404316,1695051356,1693468463,92.145
1693468465,1696969751,0,157481808,1696969751,1693468465,72.784
1693468465,1972831656,0,901475383,1693468465,1972831656,99.051
1693468465,1695051222,0,901475383,1695051222,1693468465,295.036
1693468468,1693468473,0,157111896,1693468468,1693468473,118.294
1693468468,1695051261,0,157404311,1693468468,1695051261,92.669
1693468468,2480666149,0,157404311,2480666149,1693468468,95.293
1693468470,1693468475,0,157111896,1693468470,1693468475,50.964
1693468470,2480666247,0,157429804,1693468470,2480666247,75.903
1693468470,1695051222,0,157111896,1695051222,1693468470,13.794
1693468470,1695051384,0,157429804,1695051384,1693468470,119.117
1693468471,1695051236,0,157404322,1693468471,1695051236,92.503
1693468471,1693468473,0,157111896,1693468473,1693468471,109.536
1693468473,1695051273,0,157404323,1695051273,1693468473,90.643
1693468474,1695051245,0,157309233,1693468474,1695051245,91.804
1693468474,1941746973,0,947125915,1941746973,1693468474,59.837
1693468475,1695051331,0,157429809,1695051331,1693468475,92.796
1693468475,8407564209,0,157429809,8407564209,1693468475,44.487
1693476662,1695051273,0,157404323,1693476662,1695051273,72.277
1693476662,1693476678,0,905286488,1693476662,1693476678,108.858
1693476662,1693476671,0,905286488,1693476671,1693476662,118.844
1693476662,1693482888,0,157404323,1693482888,1693476662,91.439
1693476667,8406953299,0,157112910,8406953299,1693476667,6.244
1693476667,1693476673,0,157112910,1693476673,1693476667,83.398
1693476667,8406953298,0,905274681,1693476667,8406953298,9.932
1693476667,2480666294,0,240325035,2480666294,1693476667,114.32499999999999
1693476670,1693482893,0,183203761,1693482893,1693476670,93.02
1693476670,1695174957,0,905286489,1695174957,1693476670,69.899
1693476670,8366246870,0,905286489,8366246870,1693476670,113.588
1693476671,1693476677,0,157112910,1693476677,1693476671,111.813
1693476671,1693482885,0,157404311,1693476671,1693482885,91.783
1693476671,1695051261,0,157404311,1695051261,1693476671,72.622
1693476673,1693476674,0,157112910,1693476674,1693476673,95.809
1693476673,1693482877,0,157481630,1693482877,1693476673,91.77
1693476673,1696969752,0,157481630,1696969752,1693476673,99.569
1693476674,1696984739,0,157112910,1696984739,1693476674,95.28
1693476674,1696985268,0,157481808,1696985268,1693476674,92.096
1693476674,1696969751,0,157481808,1696969751,1693476674,102.852
1693476677,1693476679,0,157112910,1693476679,1693476677,113.944
1693476677,1693482879,0,157404326,1693482879,1693476677,91.72
1693476677,1695051321,0,157404326,1695051321,1693476677,72.7
1693476678,1693482895,0,157404322,1693476678,1693482895,91.922
1693476678,1696251687,0,905286488,1693476678,1696251687,118.161
1693476678,1695051236,0,157404322,1695051236,1693476678,72.676
1693476679,1696986092,0,157112910,1696986092,1693476679,84.567
1693476679,1693482883,0,157429809,1693482883,1693476679,92.159
1693476679,1695051331,0,157429809,1695051331,1693476679,72.909
1693476682,2480666531,0,157112910,2480666531,1693476682,40.395
1693482877,1693482900,0,157113762,1693482900,1693482877,83.178
1693482877,1696985268,0,157113762,1696985268,1693482877,95.699
1693482877,1696984744,0,157481630,1696984744,1693482877,71.418
1693482879,1693482885,0,157113762,1693482885,1693482879,110.561
1693482879,1693482883,0,157113762,1693482883,1693482879,110.203
1693482879,1693484918,0,157404326,1693484918,1693482879,72.125
1693482883,1696986093,0,157113762,1696986093,1693482883,88.873
1693482883,1693484887,0,157429809,1693484887,1693482883,71.559
1693482885,1693482888,0,157113762,1693482888,1693482885,118.26
1693482885,1693484890,0,157404311,1693482885,1693484890,71.189
1693482886,1693482894,0,157113762,1693482894,1693482886,80.164
1693482886,1693482895,0,157113762,1693482895,1693482886,117.461
1693482886,1696251687,0,157404316,1693482886,1696251687,92.213
1693482886,1693484888,0,157404316,1693484888,1693482886,72.084
1693482888,1693482895,0,157113762,1693482895,1693482888,109.372
1693482888,1693484895,0,157404323,1693484895,1693482888,72.755
1693482889,1693482893,0,157113762,1693482893,1693482889,70.997
1693482889,1693482894,0,157113762,1693482894,1693482889,113.822
1693482889,1695174963,0,157309233,1693482889,1695174963,73.653
1693482889,1695174957,0,157309233,1695174957,1693482889,92.314
1693482893,1935697455,0,900630674,1693482893,1935697455,74.291
1693482894,1693484897,0,157309232,1693484897,1693482894,72.693
1693482894,1695174955,0,157309232,1695174955,1693482894,90.508
1693482895,1693484891,0,157404322,1693482895,1693484891,72.665
1693482900,1696986093,0,157113762,1696986093,1693482900,95.5
1693482900,1693484886,0,157429821,1693484886,1693482900,71.609
1693482900,8406953298,0,157429821,8406953298,1693482900,81.845
1693484886,1693484913,0,157113877,1693484913,1693484886,94.553
1693484886,1693488607,0,157429821,1693488607,1693484886,72.683
1693484886,1696984744,0,157113877,1696984744,1693484886,83.69200000000001
1693484887,1693484918,0,157113877,1693484918,1693484887,105.602
1693484887,1693484913,0,157113877,1693484913,1693484887,93.85
1693484887,1693488605,0,157429809,1693488605,1693484887,71.741
1693484888,1693484891,0,900677020,1693484888,1693484891,117.461
1693484888,1693484897,0,900677020,1693484897,1693484888,77.474
1693484888,1693488618,0,157404316,1693488618,1693484888,73.384
1693484890,1693484918,0,157113877,1693484918,1693484890,113.307
1693484890,1693488604,0,157404311,1693484890,1693488604,73.195
1693484890,1693484895,0,900677020,1693484895,1693484890,114.725
1693484891,1693488599,0,157404322,1693484891,1693488599,71.259
1693484891,1693484895,0,900677020,1693484891,1693484895,109.232
1693484893,1693484915,0,157113877,1693484915,1693484893,95.73
1693484893,1693488601,0,157481808,1693488601,1693484893,72.59
1693484893,1696985268,0,157481808,1696985268,1693484893,70.968
1693484893,1696984744,0,157113877,1696984744,1693484893,95.818
1693484895,1693488616,0,157404323,1693488616,1693484895,73.258
1693484897,1693488613,0,157309232,1693488613,1693484897,73.388
1693484897,1695174963,0,900677019,1695174963,1693484897,117.093
1693484913,1937062057,0,157481929,1937062057,1693484913,72.633
1693484913,1696986093,0,157481929,1696986093,1693484913,71.936
1693484915,1693488609,0,157481634,1693488609,1693484915,72.698
1693484915,1696984741,0,157481634,1696984741,1693484915,70.408
1693484918,1696251723,0,157404326,1696251723,1693484918,72.084
1693488599,1693488618,0,157114108,1693488618,1693488599,117.998
1693488599,1693488616,0,157114108,1693488616,1693488599,109.413
1693488599,1693491769,0,157404322,1693488599,1693491769,74.642
1693488601,1693488611,0,157114108,1693488611,1693488601,95.935
1693488601,1693488609,0,157114108,1693488609,1693488601,95.824
